"ID Produit Sellsy";Catégorie;Unité;"Tarif -20%";"Tarif -35%";"Tarif -40%";"Tarif 10%";"Tarif plein";Référence;"Nom commercial";"Prix référence HT";Description; lien; image
1278;SMARTY;ML;6,52;5,30;4,89;7,34;8,15;SMRL06515BLEUCANAR;"SMARTY BLEU CANARD RL 0.65*15M - au ml";8,15;
1279;SMARTY;ML;6,52;5,30;4,89;7,34;8,15;SMRL06515MOTIFS;"SMARTY MOTIFS RL 0.65*15M - au ml";8,15;
127;CCRLX;m2;25,21;20,48;18,91;28,36;31,51;CHECKER140G3;"CHECKER ROULEAU GRIS - 1.40x10m - Ep.3mm";31,51;
1280;CCTAPIS;PIECE;45,14;36,67;33,85;50,78;56,42;M69MINI;"M69 MINI CAILLEBOTIS NOIR - 100x150cm Ep.10 mm";56,42;
1281;PLATAPIS;PIECE;118,09;95,95;88,57;132,85;147,61;ERGO_D553_FO_BK;"ERGODECK DALLE 553 FOND OUVERT NOIR - 45.7x45.7cm Ep.22mm";147,61;
1282;CCDAL;PIECE;0,00;0,00;0,00;0,00;0,00;ROMPODOCFL420N;"DALLE PODOTACTILE CFL NOIRE - 42x80cm - Ep.7mm (ROMUS)";0,00;
1283;CCACCESS;PIECE;0,58;0,47;0,44;0,66;0,73;C69MINI;"C69 MINI JONCTION";0,73;
1284;CCTAPIS;PIECE;317,41;257,89;238,06;357,08;396,76;QUIETA+NG1270CLIP;"QUIETA+ NG TAPIS D'ETABLE CLIPSABLE - 127x185cm - Ep.50mm";396,76;
1285;TEXTRLX;PIECE;0,00;0,00;0,00;0,00;0,00;RLJAVA2098ANTHR;"POLYPRO AIGUIL ROULEAU JAVA RESINE 207cm 2098 ANTHRACITE 1650 gr/m2";0,00;
1286;CCRLX;m2;70,19;57,03;52,64;78,97;87,74;ZIGZAGNG2NDG;"ZIG ZAG ROULEAU GROOVE GB";87,74;
1287;CCACCESS;PIECE;0,82;0,66;0,61;0,92;1,02;C69;"C69 JONCTION";1,02;
1288;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;FONDDEPALETTE;"FOND DE PALETTE 1200x800x145mm";0,00;
1289;TEXTTAPIS;PIECE;29,40;23,89;22,05;33,08;36,75;ASTROBRUSH16P;"ASTROBRUSH 16 POUCES - Ep.22mm";36,75;
128;CCRLX;m2;44,26;35,96;33,20;49,80;55,33;CHECKER140N6;"CHECKER CFL-S1 ROULEAU NOIR - 1.40x10m - Ep.6mm";55,33;
1290;TEXTTAPIS;PIECE;32,76;26,62;24,57;36,86;40,95;ASTROBRUSH17P;"ASTROBRUSH 17 POUCES - Ep.22mm";40,95;
1291;PPAIGUILLE;m2;0,00;0,00;0,00;0,00;0,00;RLPPG20002;"ROULEAU POLYPRO AIGUILL COTELE GELBACK 200cm GRIS 1940gr/m2-CUBA (22)";0,00;
1292;CCDAL;"LE 1000";0,00;0,00;0,00;0,00;0,00;ETIQADH4572FA;"ETIQUETTE ADHESIVE VALIN PERMANENT 45*72mm (2023)";0,00;
1293;LOGO;PIECE;537,33;436,58;403,00;604,49;671,66;LASVEGAS150240;"TAPIS GREEN JETPRINT 150*240 cm LOGO SS COUCHE NITRYL";671,66;
1294;LOGO;PIECE;0,00;0,00;0,00;0,00;0,00;LOGOBOSTON4060;"TAPIS LOGO BOSTON 40x60 cm";0,00;
1295;LOGO;PIECE;0,00;0,00;0,00;0,00;0,00;LOGOBOSTON5050;"TAPIS LOGO BOSTON 50x50cm (>10pc)";0,00;
1296;LOGO;PIECE;0,00;0,00;0,00;0,00;0,00;LOGOBOSTON5080;"TAPIS LOGO BOSTON 50X80CM";0,00;
1297;LOGO;PIECE;0,00;0,00;0,00;0,00;0,00;LOGOBOSTON80120LAT;"TAPIS LOGO BOSTON 80X120cm SEMELLE LATEX";0,00;
1298;LOGO;m2;0,00;0,00;0,00;0,00;0,00;LOGODALLASSMESURE;"TAPIS LOGO DALLAS SUR MESURE";0,00;
1299;LOGO;m2;0,00;0,00;0,00;0,00;0,00;LOGOORLANDOSMESURE;"TAPIS LOGO ORLANDO SUR MESURE";0,00;
129;CCRLX;m2;142,31;115,63;106,73;160,10;177,89;DELINEIGE10GN;"DELINEIGE CFL-S1 ROULEAU GRIS CLAIR/NOIR - 1.25x12m - Ep.10mm";177,89;
1300;LOGO;PIECE;99,90;81,17;74,93;112,39;124,88;NEWYORK130160;"TAPIS LOGO NEW YORK 130X160CM";124,88;
1301;LOGO;PIECE;74,62;60,63;55,97;83,95;93,28;LOGOBAZARL90150;"TAPIS LOGO BAZARLAND 90X150CM NY- OFFERT PAR FLOCMAT (22)";93,28;
1302;TEXTTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;TORICOUVERT4060;"TORINO APTA COUVERTS CONTOUR 40*60CM";0,00;
1303;TEXTTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;TORITOMATE4060;"TORINO APTA TOMATES 40*60CM";0,00;
1304;TEXTTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;TORITOMATE40120;"TORINO APTA TOMATES 40*120CM";0,00;
1305;TEXTTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;TORICOUVERT40120;"TORINO APTA COUVERTS CONTOUR 40*120CM";0,00;
1306;PLADALLES;m2;61,65;50,09;46,24;69,35;77,06;FLEXI5WDPC;"IDEX DALLE BLANC RAL9003 DURE PASTILLE CENTRE-50.1X50.1 cm-Ep.5 mm";77,06;
1307;CCTAPIS;PIECE;62,74;50,97;47,05;70,58;78,42;MOUSLXB110X175D280;"MOUSSE LATEX BLEU EU - D280KG - 110x175cm - Ep.40mm";78,42;
1308;CCRLX;m2;18,02;14,64;13,52;20,28;22,53;FINES120G-10M;"FINES STRIES GRIS ROULEAU";22,53;
1309;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;ILV6612958ECOLO;"ILV - FRONTON LINEAIRE 300x660mm - ILV tapis ECOLO +";0,00;
130;CCRLX;m2;18,02;14,64;13,52;20,28;22,53;FINES120G;"FINES STRIES ROULEAU GRIS - 1.20x10m - Ep.3mm";22,53;
1310;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;ILV6612958AGRI;"ILV - FRONTON LINEAIRE 300x660mm - ILV tapis AGRI";0,00;
1311;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;ILV6612958CHEVAUX;"ILV - FRONTON LINEAIRE 300x660mm - ILV tapis CHEVAUX";0,00;
1312;AGRITAPIS;PIECE;15,67;12,73;11,75;17,63;19,59;DAIRYFLOW40120;"DAIRY FLOW PIECE 40x120 cm - ép.17 à 5 mm";19,59;
1313;TEXTTAPIS;m2;0,00;0,00;0,00;0,00;0,00;EXPOROUGE1204;"GAZON SANS PLOTS ROULEAU EXPO ROUGE - 1x2m - Ep.3mm - au m2";0,00;
1314;PLATAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;PU85NITRILESM;"PU85 TAPIS ERGONOMIQUE NITRILE - Ep.16mm - sur mesure";0,00;
1315;PPAIGUILLE;m2;0,00;0,00;0,00;0,00;0,00;RLPPVG20002;"ROULEAU POLYPRO AIGUILL VELOURS GELBACK 200CM GRIS -MARCELLO";0,00;
1316;PPAIGUILLE;m2;0,00;0,00;0,00;0,00;0,00;RLPPVG20001;"ROULEAU POLYPRO AIGUILL VELOURS GELBACK 200CM BEIGE- MARCELLO";0,00;
1317;PPO;PIECE;0,00;0,00;0,00;0,00;0,00;TNALL4075DEMI02;"TAPIS NU ALLEGRO GEL 40*75cm DEMI-LUNE GRIS";0,00;
1318;PPAIGUIDEC;PIECE;0,00;0,00;0,00;0,00;0,00;TNALL4075DEMI01;"TAPIS NU ALLEGRO GEL 40*75cm DEMI-LUNE BEIGE";0,00;
1319;PLAACCESS;ML;16,54;13,44;12,40;18,60;20,67;EHA96BJ;"EHA96 BORD PETIT COTE NOIR/JAUNE";20,67;
131;CCRLX;m2;28,28;22,98;21,21;31,82;35,35;CANNELE120N6;"LARGES CANNELURES ROULEAU - 1.20x10m - Ep.6mm";35,35;
1320;PLAACCESS;ML;20,95;17,02;15,71;23,57;26,19;EHA96BJL;"EHA96 BORD GRAND COTE NOIR/JAUNE";26,19;
1321;COCORLX;ML;0,00;0,00;0,00;0,00;0,00;COCORLG1P17MM6M;"COCO ROULEAU GRIS/LATEX - 1x6m - Ep. 17mm - au ml";0,00;
1322;COCORLX;ML;0,00;0,00;0,00;0,00;0,00;COCORLN1P23MM5M;"COCO ROULEAU NATUREL/LATEX - 1x5m - Ep. 23mm - au ml";0,00;
1323;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;PR3RLCOUPERLX1MLM;"PRESENTOIR 3 RLX A LA COUPE RAL9001 pour rlx larg 1M+BARRE COUPE (LM)";0,00;
1324;PPAIGUILLE;m2;0,00;0,00;0,00;0,00;0,00;RLKINGSIZE20001;"ROULEAU POLYPRO AIGUILL GELBACK 200CM GRIS - KINGSIZE";0,00;
1325;PPO;PIECE;1,42;1,15;1,06;1,59;1,77;TNKINGSIZE406002;"TAPIS NU KINGSIZE 40*60cm GRIS SEMELLE GEL";1,77;
1326;PPO;PIECE;2,22;1,81;1,67;2,50;2,78;TNKINGSIZE508002;"TAPIS NU KINGSIZE 50*80cm GRIS SEMELLE GEL";2,78;
1327;PLATAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;PU85ESDSM;"PU85 TAPIS ERGONOMIQUE NOIR ESD - Ep.13mm - sur mesure";0,00;
1328;TEXTRLX;ML;0,00;0,00;0,00;0,00;0,00;ASTROTURFRL11204;"ASTROTURF EFL ROULEAU ROUGE - 1.00x12m - Ep. 18-21mm - au ml";0,00;
1329;TEXTRLX;ML;0,00;0,00;0,00;0,00;0,00;ASTROTURFRL11220;"ASTROTURF EFL ROULEAU NOIR - 1.00x12m - Ep. 18-21mm - au ml";0,00;
132;CCRLX;m2;28,44;23,11;21,33;32,00;35,55;CANNELE100N6;"LARGES CANNELURES ROULEAU - 1x10m - Ep.6mm";35,55;
1330;TEXTTAPIS;PIECE;13,81;11,22;10,36;15,53;17,26;VANOISE6012002;"VANOISE GRIS - 60x120cm - Ep. 4,5mm";17,26;
1331;TEXTTAPIS;PIECE;24,16;19,63;18,12;27,18;30,20;VANOISE6018002;"VANOISE GRIS - 60x180cm - Ep. 4,5mm";30,20;
1332;TEXTRLX;m2;20,86;16,95;15,65;23,47;26,08;VANOISERL1202002;"VANOISE ROULEAU GRIS - 1.20x20m - Ep.4.5mm - au m2";26,08;
1333;TEXTRLX;m2;20,27;16,47;15,20;22,81;25,34;VANOISERL0902010;"VANOISE ROULEAU BRUN - 0.90x20m - Ep.4.5mm - au m2";25,34;
1334;TEXTRLX;m2;20,86;16,95;15,65;23,47;26,08;VANOISERL1202010;"VANOISE ROULEAU BRUN - 1.20x20m - Ep.4.5mm - au m2";26,08;
1335;PPAIGUILLE;m2;0,00;0,00;0,00;0,00;0,00;RLSPRINTER20001;"ROULEAU POLYPRO AIGUILL GELBACK 200CM GRIS - SPRINTER";0,00;
1336;PPAIGUILLE;m2;0,00;0,00;0,00;0,00;0,00;RLSPRINTER20002;"ROULEAU POLYPRO AIGUILL GELBACK 200CM ANTHRACITE - SPRINTER";0,00;
1337;PPO;PIECE;0,52;0,42;0,39;0,59;0,65;TNSPRINTER406001;"TAPIS NU SPRINTER 40*60cm GRIS SEMELLE GEL";0,65;
1338;PPO;PIECE;0,52;0,42;0,39;0,59;0,65;TNSPRINTER406002;"TAPIS NU SPRINTER 40*60cm ANTHRACITE SEMELLE GEL";0,65;
1339;CCDAL;PIECE;0,00;0,00;0,00;0,00;0,00;ECOVERCLIP10CFL_FR;"ECOVERCLIP CFL-S1 CONNECTABLE - GRIS FACE RELIEF - 500x500 mm -Ep10mm";0,00;
133;CCRLX;m2;21,12;17,16;15,84;23,76;26,40;PAST120N3;"PASTILLE DFL-S1 ROULEAU NOIR - 1.20x10m - Ep.3mm";26,40;
1340;COCOTAPIS;PIECE;7,12;5,79;5,34;8,01;8,90;COCON3858EF3DHEL07;"COCO NATUREL 38X58 CM EPAISSEUR 15 MM EFFET 3D VERT HELLO";8,90;
1341;COCOTAPIS;PIECE;7,12;5,79;5,34;8,01;8,90;COCON3858EF3DHEL09;"COCO NAT. 38X58 CM EPAISSEUR 15 MM EFFET 3D ROSE BLEU HELLO";8,90;
1342;COCOTAPIS;PIECE;7,12;5,79;5,34;8,01;8,90;COCON3858EF3DHEL12;"COCO NATUREL 38X58 CM EPAISSEUR 15 MM EFFET 3D JAUNE HELLO";8,90;
1343;COCOTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;COCON3858EF3DBJR07;"COCO NATUREL 38X58 CM EPAISSEUR 15 MM EFFET 3D VERT BONJOUR";0,00;
1344;COCOTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;COCON3858EF3DBJR09;"COCO NAT. 38X58 CM EPAISS 15MM EFFET 3D ROSE BLEU BONJOUR";0,00;
1345;COCOTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;COCON3858EF3DBJR12;"COCO NATUREL 38X58 CM EPAISSEUR 15MM EFFET 3D JAUNE BONJOUR";0,00;
1346;COCOTAPIS;PIECE;6,32;5,14;4,74;7,11;7,90;COCON4080EF3DBJR09;"COCO NAT. 40X80CM EP15MM EFFET 3D FEUILLE ROSE BLEU BONJOUR";7,90;
1347;COCOTAPIS;PIECE;6,32;5,14;4,74;7,11;7,90;COCON4080EF3DBJR07;"COCO NAT. 40X80CM EP.15 MM EFFET 3D FEUILLES VERTES BONJOUR";7,90;
1348;COCOTAPIS;PIECE;6,32;5,14;4,74;7,11;7,90;COCON4080EF3DBJR00;"COCO NAT. 40X80CM EP.15 MM EFFET 3D FLEURS ROSE/BL  BONJOUR";7,90;
1349;TEXTTAPIS;PIECE;6,32;5,14;4,74;7,11;7,90;JUTEN4080TURQUOISE;"TAPIS EN JUTE NATUREL 40X80CM EP. 8MM TURQUOISE";7,90;
134;CCDAL;PIECE;31,16;25,32;23,37;35,06;38,95;M70BG;"M70 DALLE DE BORD PATINOIRE GRIS - 30.5x61cm - Ep.10mm";38,95;
1350;TEXTTAPIS;PIECE;6,32;5,14;4,74;7,11;7,90;JUTEN4080VERTKAKI;"TAPIS EN JUTE NATUREL 40X80CM EP. 8MM VERT KAKI";7,90;
1351;TEXTTAPIS;PIECE;6,32;5,14;4,74;7,11;7,90;JUTEN4080ROSE;"TAPIS EN JUTE NATUREL 40X80CM EP. 8MM ROSE";7,90;
1352;CCTAPIS;PIECE;10,32;8,39;7,74;11,61;12,90;PICOTSMUD60120;"TAPIS CAOUTCHOUC AVEC PICOTS MUD - 60x120cm - Ep.6mm";12,90;
1353;COCOTAPIS;PIECE;5,52;4,49;4,14;6,21;6,90;COCON4080TRESSE;"TAPIS COCO NATUREL TRESSE SUR SEMELLE CAOUTCHOUC EP. 8 MM";6,90;
1354;TEXTTAPIS;PIECE;5,52;4,49;4,14;6,21;6,90;BALI4080CERCLES;"TAPIS BALI CERCLES POLYESTER SUR CAOUTCHOUC NAT. 40X80CM";6,90;
1355;AGRIDIVERS;"LE FORFAIT";0,00;0,00;0,00;0,00;0,00;GARANTIE;"RESTE A CHARGE /GARANTIE DEGRESSIVE MATERIELS";0,00;
1356;CCTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;M69CR;"M69 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 100x150cm - Ep.23mm";0,00;
1357;CCTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;M10CR;"M10 CAILLEBOTIS NOIR CAOUTCHOUC REC - 80x120cm - Ep.17mm";0,00;
1358;CCTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;M15CR;"M15 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 50x100cm - Ep.22mm";0,00;
1359;TEXTTAPIS;PIECE;140,16;113,88;105,12;157,68;175,20;SCAIBOXCAHORS;"BOX CAHORS (OP BOX SCAI 2025)";175,20;
135;CCDAL;PIECE;31,16;25,32;23,37;35,06;38,95;M70BV;"M70 DALLE DE BORD PATINOIRE VERT - 30.5x61cm - Ep.10mm";38,95;
1360;CCTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;M11CR;"M11 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 80x120cm - Ep.23mm";0,00;
1361;CCTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;M65CR;"M65 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 100x150cm - Ep.17mm";0,00;
1362;CCTAPIS;PIECE;0,00;0,00;0,00;0,00;0,00;M68CR;"M68 CAILLEBOTIS NOIR CAOUTCHOUC RECYCLE - 100x150cm - Ep.23mm";0,00;
1363;TEXTTAPIS;PIECE;55,10;44,77;41,33;61,99;68,88;VANOISE12024002;"VANOISE GRIS - 120x240cm - Ep. 4,5mm";68,88;
1364;TEXTTAPIS;PIECE;55,10;44,77;41,33;61,99;68,88;VANOISE12024005;"VANOISE BLEU - 120x240cm - Ep. 4,5mm";68,88;
1365;TEXTTAPIS;PIECE;55,10;44,77;41,33;61,99;68,88;VANOISE12024010;"VANOISE BRUN - 120x240cm - Ep. 4,5mm";68,88;
1366;CCRLX;m2;22,10;17,95;16,57;24,86;27,62;PAST100N3-10M;"PASTILLE ROULEAU";27,62;
1367;PRESENTOIR;PIECE;0,00;0,00;0,00;0,00;0,00;IMPL_2X1.33_M;"RACK IMPLANTATION 2x1.33 m";0,00;
1368;TEXTTAPIS;PIECE;3,03;2,46;2,27;3,41;3,79;SERENGETI4060LEO;"SERENGETI LEOPARD - 40x60cm - Ep. 8 mm";3,79;
1369;TEXTTAPIS;PIECE;3,03;2,46;2,27;3,41;3,79;SERENGETI4060HOME;"SERENGETI SWEET HOME - 40x60cm - Ep. 8 mm";3,79;
136;CCDAL;PIECE;47,59;38,67;35,69;53,54;59,49;M71AB;"M71 DALLE ANGLE PATINOIRE BLEU - 30.5x61x61cm - Ep.10 mm";59,49;
1370;TEXTTAPIS;PIECE;45,26;36,77;33,94;50,91;56,57;CLEANFOR758502;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 75x85cm";56,57;
1371;TEXTTAPIS;PIECE;181,02;147,08;135,77;203,65;226,28;CLEANFOR8530002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 85x300cm";226,28;
1372;TEXTTAPIS;PIECE;163,28;132,67;122,46;183,69;204,10;CLEANFOR11520002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 115x200cm";204,10;
1373;TEXTTAPIS;PIECE;204,10;165,83;153,07;229,61;255,12;CLEANFOR11525002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 115x250cm";255,12;
1374;TEXTTAPIS;PIECE;244,91;198,99;183,68;275,53;306,14;CLEANFOR11530002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 115x300cm";306,14;
1375;TEXTTAPIS;PIECE;212,97;173,04;159,73;239,59;266,21;CLEANFOR1502002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x200cm";266,21;
1376;TEXTTAPIS;PIECE;255,56;207,64;191,67;287,51;319,45;CLEANFOR15024002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x240cm";319,45;
1377;TEXTTAPIS;PIECE;266,22;216,30;199,66;299,49;332,77;CLEANFOR15025002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x250cm";332,77;
1378;TEXTTAPIS;PIECE;319,46;259,56;239,59;359,39;399,32;CLEANFOR15030002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 150x300cm";399,32;
1379;TEXTTAPIS;PIECE;283,96;230,72;212,97;319,46;354,95;CLEANFOR20020002;"CLEANFOR ANTHRACITE AVEC BORDURES SEMELLE LISSE - 200x200cm";354,95;
137;CCDAL;PIECE;47,59;38,67;35,69;53,54;59,49;M71AV;"M71 DALLE ANGLE PATINOIRE VERT - 30.5x61x61cm - Ep.10 mm";59,49;
1380;LOGO;PIECE;65,98;53,61;49,49;74,23;82,48;GREENJETPRINT6085;"TAPIS LOGO GREEN JET PRINT 60x85 cm Ep.6 mm avec bordures";82,48;
1381;LOGO;PIECE;78,89;64,10;59,17;88,75;98,61;GREENJETPRINT7585;"TAPIS LOGO GREEN JET PRINT 75x85 cm Ep.6 mm avec bordures";98,61;
1382;LOGO;PIECE;120,80;98,15;90,60;135,90;151,00;GREENJETPRINT85115;"TAPIS LOGO GREEN JET PRINT 85x115 cm Ep.6 mm avec bordures";151,00;
1383;LOGO;PIECE;157,78;128,20;118,34;177,51;197,23;GREENJETPRINT85150;"TAPIS LOGO GREEN JET PRINT 85x150 cm Ep.6 mm avec bordures";197,23;
1384;LOGO;PIECE;314,31;255,38;235,73;353,60;392,89;GREENJETPRINT85300;"TAPIS LOGO GREEN JET PRINT 85x300 cm Ep.6 mm avec bordures";392,89;
1385;LOGO;PIECE;255,17;207,32;191,38;287,06;318,96;GREENJETPRINT11518;"TAPIS LOGO GREEN JET PRINT 115x180 cm Ep.6 mm avec bordures";318,96;
1386;LOGO;PIECE;283,52;230,36;212,64;318,96;354,40;GREENJETPRINT11520;"TAPIS LOGO GREEN JET PRINT 115x200 cm Ep.6 mm avec bordures";354,40;
1387;LOGO;PIECE;340,19;276,41;255,14;382,72;425,24;GREENJETPRINT11524;"TAPIS LOGO GREEN JET PRINT 115x240 cm Ep.6 mm avec bordures";425,24;
1388;LOGO;PIECE;355,02;288,45;266,26;399,39;443,77;GREENJETPRINT11525;"TAPIS LOGO GREEN JET PRINT 115x250 cm Ep.6 mm avec bordures";443,77;
1389;LOGO;PIECE;425,25;345,51;318,94;478,40;531,56;GREENJETPRINT11530;"TAPIS LOGO GREEN JET PRINT 115x300 cm Ep.6 mm avec bordures";531,56;
138;CCDAL;PIECE;63,01;51,19;47,26;70,88;78,76;M72CB;"M72 DALLE CENTRE PATINOIRE BLEU - 61x61cm - Ep.10mm";78,76;
1390;LOGO;PIECE;369,78;300,44;277,33;416,00;462,22;GREENJETPRINT15020;"TAPIS LOGO GREEN JET PRINT 150x200 cm Ep.6 mm avec bordures";462,22;
1391;LOGO;PIECE;443,77;360,56;332,83;499,24;554,71;GREENJETPRINT15024;"TAPIS LOGO GREEN JET PRINT 150x240 cm Ep.6 mm avec bordures";554,71;
1392;LOGO;PIECE;462,23;375,56;346,67;520,01;577,79;GREENJETPRINT15025;"TAPIS LOGO GREEN JET PRINT 150x250 cm Ep.6 mm avec bordures";577,79;
1393;LOGO;PIECE;554,68;450,68;416,01;624,02;693,35;GREENJETPRINT15030;"TAPIS LOGO GREEN JET PRINT 150x300 cm Ep.6 mm avec bordures";693,35;
1394;LOGO;PIECE;493,05;400,60;369,79;554,68;616,31;GREENJETPRINT20020;"TAPIS LOGO GREEN JET PRINT 200x200 cm Ep.6 mm avec bordures";616,31;
1395;LOGO;PIECE;739,58;600,91;554,69;832,03;924,48;GREENJETPRINT20030;"TAPIS LOGO GREEN JET PRINT 200x300 cm Ep.6 mm avec bordures";924,48;
1396;CCRLX;m2;26,99;21,93;20,24;30,37;33,74;CCO1FL1FIT2P4-10M;"CC 1 F. LISSE/1 F. IMPR.TOILE 2 PLIS RL";33,74;
1397;CCRLX;m2;33,38;27,12;25,04;37,56;41,73;IDSSHEET3MM1P14010;"IDSSHEET RL FACE LISSE/IMPRESSION TOILE 1 PLI - 1.40x10m -Ep.3mm";41,73;
1398;LOGO;PIECE;2,10;1,70;1,57;2,36;2,62;BOSTONLOGO1922;"TAPIS LOGO BOSTON 19x22 cm ep.5mm";2,62;
1399;LOGO;PIECE;2,83;2,30;2,12;3,19;3,54;BOSTONLOGO4222;"TAPIS LOGO BOSTON 42x22 cm ep.5mm";3,54;
139;CCDAL;PIECE;63,01;51,19;47,26;70,88;78,76;M72CG;"M72 DALLE CENTRE PATINOIRE GRIS - 61x61cm - Ep.10mm";78,76;
1400;LOGO;PIECE;6,52;5,30;4,89;7,34;8,15;BOSTONLOGO4060;"TAPIS LOGO BOSTON 40x60 cm ep.5mm";8,15;
1401;LOGO;PIECE;6,96;5,66;5,22;7,83;8,70;BOSTONLOGO5050;"TAPIS LOGO BOSTON 50x50 cm ep.5mm";8,70;
1402;LOGO;PIECE;12,44;10,11;9,33;14,00;15,55;BOSTONLOGO6666;"TAPIS LOGO BOSTON 66x66 cm ep.5mm";15,55;
1403;LOGO;PIECE;10,79;8,77;8,09;12,14;13,49;BOSTONLOGO5080;"TAPIS LOGO BOSTON 50x80 cm ep.5mm";13,49;
1404;LOGO;PIECE;15,17;12,32;11,38;17,06;18,96;BOSTONLOGO50120;"TAPIS LOGO BOSTON 50x120 cm ep.5mm";18,96;
1405;LOGO;PIECE;24,52;19,92;18,39;27,59;30,65;BOSTONLOGO67120;"TAPIS LOGO BOSTON 67x120 cm ep.5mm";30,65;
1406;LOGO;PIECE;27,79;22,58;20,84;31,27;34,74;BOSTONLOGO80120;"TAPIS LOGO BOSTON 80x120 cm ep.5mm";34,74;
1407;LOGO;PIECE;42,50;34,53;31,87;47,81;53,12;BOSTONLOGO95185;"TAPIS LOGO BOSTON 95x185 cm ep.5mm";53,12;
1408;LOGO;PIECE;11,74;9,54;8,80;13,20;14,67;RECYMAT3858;"TAPIS LOGO RECYMAT 38x58 cm Ep.4mm avec bordures";14,67;
1409;LOGO;PIECE;20,43;16,60;15,32;22,99;25,54;RECYMAT5678;"TAPIS LOGO RECYMAT 56x78 cm Ep.4mm avec bordures";25,54;
140;CCDAL;PIECE;36,80;29,90;27,60;41,40;46,00;M74AP;"M74 DALLE ANGLE PATINOIRE NOIR - 30.5x61x61cm - Ep.10mm";46,00;
1410;LOGO;PIECE;44,21;35,92;33,16;49,73;55,26;RECYMAT76118;"TAPIS LOGO RECYMAT 76x118 cm Ep.4mm avec bordures";55,26;
1411;LOGO;PIECE;61,71;50,14;46,28;69,43;77,14;RECYMAT88148;"TAPIS LOGO RECYMAT 88x148 cm Ep.4mm avec bordures";77,14;
1412;LOGO;PIECE;78,98;64,17;59,23;88,85;98,72;RECYMAT108158;"TAPIS LOGO RECYMAT 108x158 cm Ep.4mm avec bordures";98,72;
1413;LOGO;PIECE;18,06;14,67;13,54;20,31;22,57;RECYLOOP3858;"TAPIS LOGO RECYLOOP 38x58 cm Ep.8mm avec bordures";22,57;
1414;LOGO;PIECE;31,90;25,92;23,93;35,89;39,88;RECYLOOP5878;"TAPIS LOGO RECYLOOP 58x78 cm Ep.8mm avec bordures";39,88;
1415;LOGO;PIECE;62,54;50,81;46,90;70,35;78,17;RECYLOOP78118;"TAPIS LOGO RECYLOOP 78x118 cm Ep.8mm avec bordures";78,17;
1416;LOGO;PIECE;91,72;74,52;68,79;103,19;114,65;RECYLOOP88148;"TAPIS LOGO RECYLOOP 88x148 cm Ep.8mm avec bordures";114,65;
1417;LOGO;PIECE;126,97;103,16;95,23;142,84;158,71;RECYLOOP118158;"TAPIS LOGO RECYLOOP 118x158 cm Ep.8mm avec bordures";158,71;
1418;PLADALLES;m2;98,45;79,99;73,84;110,75;123,06;LOADY303002;"LOADY DALLE GRIS - 30X30CM - EP.15MM - Lot de 11pcs (1m2)";123,06;
1419;LOGO;PIECE;84,55;68,70;63,41;95,12;105,69;LOGOGRIP6085;"TAPIS LOGO GRIP 60x85 cm Ep.7 mm avec bordures";105,69;
141;CCDAL;PIECE;34,70;28,20;26,03;39,04;43,38;M75CP;"M75 DFL-S2 DALLE CENTRE PATINOIRE NOIR - 61x61cm - Ep.10mm";43,38;
1420;LOGO;PIECE;106,10;86,21;79,58;119,37;132,63;LOGOGRIP7585;"TAPIS LOGO GRIP 75x85 cm Ep.7 mm avec bordures";132,63;
